
 ============================>     TALLY 1     <============================

 Mesh Index (1, 1, 1)
   Incoming Energy [0.0, 6.25000E-06)
         P0 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P1 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P2 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P3 Scattering Prod. Rate Moment      0.0            +/- 0.0
         Y0,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y1,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,-3 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,3 Scattering Prod. Rate Moment    0.0            +/- 0.0
     Outgoing Energy [5.00000E-02, 20.0000)
       Total Material
         P0 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P1 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P2 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P3 Scattering Prod. Rate Moment      0.0            +/- 0.0
         Y0,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y1,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,-3 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,3 Scattering Prod. Rate Moment    0.0            +/- 0.0
   Incoming Energy [1.01200E-04, 5.00000E-02)
     Outgoing Energy [0.0, 6.25000E-06)
       Total Material
         P0 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P1 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P2 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P3 Scattering Prod. Rate Moment      0.0            +/- 0.0
         Y0,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y1,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,-3 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,3 Scattering Prod. Rate Moment    0.0            +/- 0.0
     Outgoing Energy [6.25000E-06, 1.01200E-04)
       Total Material
         P0 Scattering Prod. Rate Moment      2.58034E-03    +/- 5.09535E-06
         P1 Scattering Prod. Rate Moment      -9.32013E-04   +/- 2.95581E-06
         P2 Scattering Prod. Rate Moment      3.29621E-06    +/- 2.30441E-06
         P3 Scattering Prod. Rate Moment      1.84644E-05    +/- 1.90273E-06
         Y0,0 Scattering Prod. Rate Moment    2.58034E-03    +/- 5.09535E-06
         Y1,-1 Scattering Prod. Rate Moment   -2.87351E-07   +/- 1.70757E-06
         Y1,0 Scattering Prod. Rate Moment    2.39950E-06    +/- 1.74157E-06
         Y1,1 Scattering Prod. Rate Moment    -1.78899E-06   +/- 1.70466E-06
         Y2,-2 Scattering Prod. Rate Moment   3.50980E-07    +/- 1.02015E-06
         Y2,-1 Scattering Prod. Rate Moment   -9.30605E-07   +/- 1.03481E-06
         Y2,0 Scattering Prod. Rate Moment    -2.30822E-06   +/- 1.04013E-06
         Y2,1 Scattering Prod. Rate Moment    1.64956E-06    +/- 1.02555E-06
         Y2,2 Scattering Prod. Rate Moment    -4.77690E-07   +/- 1.02662E-06
         Y3,-3 Scattering Prod. Rate Moment   9.51162E-07    +/- 7.17659E-07
         Y3,-2 Scattering Prod. Rate Moment   5.87827E-07    +/- 7.37414E-07
         Y3,-1 Scattering Prod. Rate Moment   1.34256E-07    +/- 7.26391E-07
         Y3,0 Scattering Prod. Rate Moment    6.66994E-07    +/- 7.41195E-07
         Y3,1 Scattering Prod. Rate Moment    -7.17925E-07   +/- 7.38309E-07
         Y3,2 Scattering Prod. Rate Moment    6.36993E-08    +/- 7.39863E-07
         Y3,3 Scattering Prod. Rate Moment    4.80951E-07    +/- 7.22377E-07
     Outgoing Energy [1.01200E-04, 5.00000E-02)
       Total Material
         P0 Scattering Prod. Rate Moment      0.541003       +/- 9.05556E-05
         P1 Scattering Prod. Rate Moment      1.36190E-02    +/- 4.27228E-05
         P2 Scattering Prod. Rate Moment      2.72065E-04    +/- 3.31665E-05
         P3 Scattering Prod. Rate Moment      -6.25850E-05   +/- 2.76520E-05
         Y0,0 Scattering Prod. Rate Moment    0.541003       +/- 9.05556E-05
         Y1,-1 Scattering Prod. Rate Moment   -3.59235E-05   +/- 2.48928E-05
         Y1,0 Scattering Prod. Rate Moment    -4.14625E-05   +/- 2.51646E-05
         Y1,1 Scattering Prod. Rate Moment    -2.38505E-05   +/- 2.46034E-05
         Y2,-2 Scattering Prod. Rate Moment   -2.38798E-05   +/- 1.48265E-05
         Y2,-1 Scattering Prod. Rate Moment   2.14336E-06    +/- 1.48624E-05
         Y2,0 Scattering Prod. Rate Moment    2.18889E-05    +/- 1.47190E-05
         Y2,1 Scattering Prod. Rate Moment    -1.65387E-05   +/- 1.48371E-05
         Y2,2 Scattering Prod. Rate Moment    1.05871E-05    +/- 1.46718E-05
         Y3,-3 Scattering Prod. Rate Moment   -2.19268E-06   +/- 1.05037E-05
         Y3,-2 Scattering Prod. Rate Moment   -8.09179E-06   +/- 1.06137E-05
         Y3,-1 Scattering Prod. Rate Moment   -8.12237E-06   +/- 1.04541E-05
         Y3,0 Scattering Prod. Rate Moment    -1.92037E-06   +/- 1.05138E-05
         Y3,1 Scattering Prod. Rate Moment    -8.94715E-06   +/- 1.06109E-05
         Y3,2 Scattering Prod. Rate Moment    -2.12332E-05   +/- 1.06064E-05
         Y3,3 Scattering Prod. Rate Moment    -8.80740E-07   +/- 1.06313E-05
     Outgoing Energy [5.00000E-02, 20.0000)
       Total Material
         P0 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P1 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P2 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P3 Scattering Prod. Rate Moment      0.0            +/- 0.0
         Y0,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y1,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,-3 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,3 Scattering Prod. Rate Moment    0.0            +/- 0.0
   Incoming Energy [5.00000E-02, 20.0000)
     Outgoing Energy [0.0, 6.25000E-06)
       Total Material
         P0 Scattering Prod. Rate Moment      1.00000E-08    +/- 1.00000E-08
         P1 Scattering Prod. Rate Moment      -3.73879E-09   +/- 3.73879E-09
         P2 Scattering Prod. Rate Moment      -2.90322E-09   +/- 2.90322E-09
         P3 Scattering Prod. Rate Moment      4.30161E-09    +/- 4.30161E-09
         Y0,0 Scattering Prod. Rate Moment    1.00000E-08    +/- 1.00000E-08
         Y1,-1 Scattering Prod. Rate Moment   2.40699E-09    +/- 2.40699E-09
         Y1,0 Scattering Prod. Rate Moment    -2.68099E-09   +/- 2.68099E-09
         Y1,1 Scattering Prod. Rate Moment    -9.98629E-10   +/- 9.98629E-10
         Y2,-2 Scattering Prod. Rate Moment   8.64681E-10    +/- 8.64681E-10
         Y2,-1 Scattering Prod. Rate Moment   2.32138E-09    +/- 2.32138E-09
         Y2,0 Scattering Prod. Rate Moment    -7.87618E-10   +/- 7.87618E-10
         Y2,1 Scattering Prod. Rate Moment    -9.63111E-10   +/- 9.63111E-10
         Y2,2 Scattering Prod. Rate Moment    8.62696E-10    +/- 8.62696E-10
         Y3,-3 Scattering Prod. Rate Moment   4.38827E-10    +/- 4.38827E-10
         Y3,-2 Scattering Prod. Rate Moment   -2.05427E-09   +/- 2.05427E-09
         Y3,-1 Scattering Prod. Rate Moment   -2.66415E-09   +/- 2.66415E-09
         Y3,0 Scattering Prod. Rate Moment    -6.61684E-10   +/- 6.61684E-10
         Y3,1 Scattering Prod. Rate Moment    1.10532E-09    +/- 1.10532E-09
         Y3,2 Scattering Prod. Rate Moment    -2.04955E-09   +/- 2.04955E-09
         Y3,3 Scattering Prod. Rate Moment    -1.06461E-09   +/- 1.06461E-09
     Outgoing Energy [6.25000E-06, 1.01200E-04)
       Total Material
         P0 Scattering Prod. Rate Moment      8.00000E-08    +/- 2.82744E-08
         P1 Scattering Prod. Rate Moment      -1.54131E-08   +/- 1.64123E-08
         P2 Scattering Prod. Rate Moment      4.03836E-10    +/- 1.37698E-08
         P3 Scattering Prod. Rate Moment      -9.51463E-09   +/- 1.04375E-08
         Y0,0 Scattering Prod. Rate Moment    8.00000E-08    +/- 2.82744E-08
         Y1,-1 Scattering Prod. Rate Moment   -1.83557E-08   +/- 1.07093E-08
         Y1,0 Scattering Prod. Rate Moment    3.92937E-09    +/- 7.58419E-09
         Y1,1 Scattering Prod. Rate Moment    -5.24038E-09   +/- 9.85593E-09
         Y2,-2 Scattering Prod. Rate Moment   9.97366E-09    +/- 8.95499E-09
         Y2,-1 Scattering Prod. Rate Moment   3.24725E-09    +/- 4.91696E-09
         Y2,0 Scattering Prod. Rate Moment    -3.42523E-09   +/- 5.29284E-09
         Y2,1 Scattering Prod. Rate Moment    2.35688E-09    +/- 6.01140E-09
         Y2,2 Scattering Prod. Rate Moment    -2.84142E-09   +/- 4.59065E-09
         Y3,-3 Scattering Prod. Rate Moment   -5.78242E-09   +/- 3.70257E-09
         Y3,-2 Scattering Prod. Rate Moment   -4.08157E-09   +/- 2.34710E-09
         Y3,-1 Scattering Prod. Rate Moment   2.59883E-09    +/- 4.59305E-09
         Y3,0 Scattering Prod. Rate Moment    2.60806E-09    +/- 1.99360E-09
         Y3,1 Scattering Prod. Rate Moment    2.46303E-09    +/- 3.58730E-09
         Y3,2 Scattering Prod. Rate Moment    -4.52576E-09   +/- 2.20728E-09
         Y3,3 Scattering Prod. Rate Moment    8.65532E-09    +/- 6.84863E-09
     Outgoing Energy [1.01200E-04, 5.00000E-02)
       Total Material
         P0 Scattering Prod. Rate Moment      8.80429E-03    +/- 9.39537E-06
         P1 Scattering Prod. Rate Moment      -2.06562E-03   +/- 5.41647E-06
         P2 Scattering Prod. Rate Moment      -8.59748E-05   +/- 4.17340E-06
         P3 Scattering Prod. Rate Moment      4.92525E-06    +/- 3.55386E-06
         Y0,0 Scattering Prod. Rate Moment    8.80429E-03    +/- 9.39537E-06
         Y1,-1 Scattering Prod. Rate Moment   -5.96594E-06   +/- 3.12033E-06
         Y1,0 Scattering Prod. Rate Moment    5.11848E-06    +/- 3.09743E-06
         Y1,1 Scattering Prod. Rate Moment    7.15681E-07    +/- 3.13156E-06
         Y2,-2 Scattering Prod. Rate Moment   -1.05069E-06   +/- 1.86527E-06
         Y2,-1 Scattering Prod. Rate Moment   2.58007E-06    +/- 1.83985E-06
         Y2,0 Scattering Prod. Rate Moment    -5.24655E-07   +/- 1.88743E-06
         Y2,1 Scattering Prod. Rate Moment    -2.51721E-06   +/- 1.87008E-06
         Y2,2 Scattering Prod. Rate Moment    -3.42783E-07   +/- 1.87107E-06
         Y3,-3 Scattering Prod. Rate Moment   -2.46361E-06   +/- 1.31674E-06
         Y3,-2 Scattering Prod. Rate Moment   1.56846E-06    +/- 1.32102E-06
         Y3,-1 Scattering Prod. Rate Moment   -1.37450E-07   +/- 1.33978E-06
         Y3,0 Scattering Prod. Rate Moment    -4.10363E-09   +/- 1.34321E-06
         Y3,1 Scattering Prod. Rate Moment    6.57276E-07    +/- 1.33448E-06
         Y3,2 Scattering Prod. Rate Moment    -1.47712E-06   +/- 1.34091E-06
         Y3,3 Scattering Prod. Rate Moment    -1.46312E-06   +/- 1.32401E-06
     Outgoing Energy [5.00000E-02, 20.0000)
       Total Material
         P0 Scattering Prod. Rate Moment      0.753556       +/- 1.03826E-04
         P1 Scattering Prod. Rate Moment      0.135400       +/- 5.56784E-05
         P2 Scattering Prod. Rate Moment      6.72896E-02    +/- 4.37353E-05
         P3 Scattering Prod. Rate Moment      3.25635E-02    +/- 3.60510E-05
         Y0,0 Scattering Prod. Rate Moment    0.753556       +/- 1.03826E-04
         Y1,-1 Scattering Prod. Rate Moment   -1.37174E-05   +/- 3.23574E-05
         Y1,0 Scattering Prod. Rate Moment    8.59385E-05    +/- 3.12912E-05
         Y1,1 Scattering Prod. Rate Moment    2.84817E-05    +/- 3.27693E-05
         Y2,-2 Scattering Prod. Rate Moment   -5.37872E-06   +/- 1.92462E-05
         Y2,-1 Scattering Prod. Rate Moment   5.61422E-07    +/- 1.91951E-05
         Y2,0 Scattering Prod. Rate Moment    -4.36616E-04   +/- 1.91235E-05
         Y2,1 Scattering Prod. Rate Moment    7.08473E-06    +/- 1.87484E-05
         Y2,2 Scattering Prod. Rate Moment    -1.27357E-05   +/- 1.92862E-05
         Y3,-3 Scattering Prod. Rate Moment   -2.36412E-06   +/- 1.37021E-05
         Y3,-2 Scattering Prod. Rate Moment   1.66194E-05    +/- 1.33475E-05
         Y3,-1 Scattering Prod. Rate Moment   -1.68584E-05   +/- 1.36401E-05
         Y3,0 Scattering Prod. Rate Moment    -5.19818E-06   +/- 1.34579E-05
         Y3,1 Scattering Prod. Rate Moment    2.03723E-05    +/- 1.36038E-05
         Y3,2 Scattering Prod. Rate Moment    9.83674E-06    +/- 1.33829E-05
         Y3,3 Scattering Prod. Rate Moment    2.16383E-06    +/- 1.38334E-05
 Mesh Index (1, 1, 2)
   Incoming Energy [0.0, 6.25000E-06)
     Outgoing Energy [0.0, 6.25000E-06)
       Total Material
         P0 Scattering Prod. Rate Moment      9.55520E-02    +/- 3.77222E-05
         P1 Scattering Prod. Rate Moment      1.97443E-03    +/- 1.80817E-05
         P2 Scattering Prod. Rate Moment      4.08815E-05    +/- 1.39538E-05
         P3 Scattering Prod. Rate Moment      1.10803E-05    +/- 1.17672E-05
         Y0,0 Scattering Prod. Rate Moment    9.55520E-02    +/- 3.77222E-05
         Y1,-1 Scattering Prod. Rate Moment   6.04925E-06    +/- 1.02102E-05
         Y1,0 Scattering Prod. Rate Moment    -1.09415E-05   +/- 1.06375E-05
         Y1,1 Scattering Prod. Rate Moment    1.38494E-05    +/- 1.01160E-05
         Y2,-2 Scattering Prod. Rate Moment   1.25870E-05    +/- 6.03375E-06
         Y2,-1 Scattering Prod. Rate Moment   -8.71640E-06   +/- 6.26360E-06
         Y2,0 Scattering Prod. Rate Moment    3.86780E-06    +/- 6.15778E-06
         Y2,1 Scattering Prod. Rate Moment    2.59464E-06    +/- 6.29783E-06
         Y2,2 Scattering Prod. Rate Moment    1.71306E-06    +/- 6.06408E-06
         Y3,-3 Scattering Prod. Rate Moment   3.83996E-06    +/- 4.34766E-06
         Y3,-2 Scattering Prod. Rate Moment   -4.46635E-06   +/- 4.47626E-06
         Y3,-1 Scattering Prod. Rate Moment   5.56012E-06    +/- 4.39576E-06
         Y3,0 Scattering Prod. Rate Moment    2.61908E-07    +/- 4.53726E-06
         Y3,1 Scattering Prod. Rate Moment    1.45927E-05    +/- 4.42146E-06
         Y3,2 Scattering Prod. Rate Moment    -1.95397E-06   +/- 4.41796E-06
         Y3,3 Scattering Prod. Rate Moment    8.18207E-07    +/- 4.31482E-06
     Outgoing Energy [6.25000E-06, 1.01200E-04)
       Total Material
         P0 Scattering Prod. Rate Moment      5.96000E-06    +/- 2.41772E-07
         P1 Scattering Prod. Rate Moment      1.28512E-06    +/- 1.51594E-07
         P2 Scattering Prod. Rate Moment      4.78276E-07    +/- 1.13714E-07
         P3 Scattering Prod. Rate Moment      2.45247E-07    +/- 9.38249E-08
         Y0,0 Scattering Prod. Rate Moment    5.96000E-06    +/- 2.41772E-07
         Y1,-1 Scattering Prod. Rate Moment   -2.00375E-07   +/- 8.50766E-08
         Y1,0 Scattering Prod. Rate Moment    -4.72146E-08   +/- 9.55752E-08
         Y1,1 Scattering Prod. Rate Moment    -6.88131E-08   +/- 8.30024E-08
         Y2,-2 Scattering Prod. Rate Moment   -3.71994E-08   +/- 4.66582E-08
         Y2,-1 Scattering Prod. Rate Moment   5.98858E-08    +/- 5.56571E-08
         Y2,0 Scattering Prod. Rate Moment    6.11850E-08    +/- 5.19736E-08
         Y2,1 Scattering Prod. Rate Moment    -5.45906E-08   +/- 5.34853E-08
         Y2,2 Scattering Prod. Rate Moment    1.21677E-08    +/- 4.74561E-08
         Y3,-3 Scattering Prod. Rate Moment   -1.54003E-08   +/- 3.26925E-08
         Y3,-2 Scattering Prod. Rate Moment   1.01757E-08    +/- 3.57379E-08
         Y3,-1 Scattering Prod. Rate Moment   5.50837E-08    +/- 3.38833E-08
         Y3,0 Scattering Prod. Rate Moment    1.97074E-08    +/- 3.88421E-08
         Y3,1 Scattering Prod. Rate Moment    4.07944E-08    +/- 3.62347E-08
         Y3,2 Scattering Prod. Rate Moment    -2.42654E-08   +/- 3.92954E-08
         Y3,3 Scattering Prod. Rate Moment    -4.45984E-09   +/- 3.15158E-08
     Outgoing Energy [1.01200E-04, 5.00000E-02)
       Total Material
         P0 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P1 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P2 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P3 Scattering Prod. Rate Moment      0.0            +/- 0.0
         Y0,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y1,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,-3 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,3 Scattering Prod. Rate Moment    0.0            +/- 0.0
     Outgoing Energy [5.00000E-02, 20.0000)
       Total Material
         P0 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P1 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P2 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P3 Scattering Prod. Rate Moment      0.0            +/- 0.0
         Y0,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y1,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,-3 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,3 Scattering Prod. Rate Moment    0.0            +/- 0.0
   Incoming Energy [6.25000E-06, 1.01200E-04)
     Outgoing Energy [0.0, 6.25000E-06)
       Total Material
         P0 Scattering Prod. Rate Moment      4.99480E-04    +/- 2.24888E-06
         P1 Scattering Prod. Rate Moment      -2.32743E-04   +/- 1.42337E-06
         P2 Scattering Prod. Rate Moment      5.15612E-05    +/- 1.06116E-06
         P3 Scattering Prod. Rate Moment      3.06199E-06    +/- 8.93002E-07
         Y0,0 Scattering Prod. Rate Moment    4.99480E-04    +/- 2.24888E-06
         Y1,-1 Scattering Prod. Rate Moment   -4.07032E-07   +/- 8.06157E-07
         Y1,0 Scattering Prod. Rate Moment    2.95013E-06    +/- 8.54406E-07
         Y1,1 Scattering Prod. Rate Moment    8.72133E-07    +/- 8.11136E-07
         Y2,-2 Scattering Prod. Rate Moment   1.44948E-06    +/- 4.54805E-07
         Y2,-1 Scattering Prod. Rate Moment   1.93876E-07    +/- 4.82819E-07
         Y2,0 Scattering Prod. Rate Moment    -6.43444E-07   +/- 4.73904E-07
         Y2,1 Scattering Prod. Rate Moment    3.13438E-07    +/- 4.89995E-07
         Y2,2 Scattering Prod. Rate Moment    -4.77520E-08   +/- 4.53416E-07
         Y3,-3 Scattering Prod. Rate Moment   -6.57333E-08   +/- 3.18072E-07
         Y3,-2 Scattering Prod. Rate Moment   -2.11706E-07   +/- 3.44113E-07
         Y3,-1 Scattering Prod. Rate Moment   -9.06027E-07   +/- 3.40673E-07
         Y3,0 Scattering Prod. Rate Moment    4.47874E-07    +/- 3.41529E-07
         Y3,1 Scattering Prod. Rate Moment    -3.08350E-07   +/- 3.41713E-07
         Y3,2 Scattering Prod. Rate Moment    6.01101E-08    +/- 3.47614E-07
         Y3,3 Scattering Prod. Rate Moment    -5.39759E-07   +/- 3.24054E-07
     Outgoing Energy [6.25000E-06, 1.01200E-04)
       Total Material
         P0 Scattering Prod. Rate Moment      9.69702E-02    +/- 3.66999E-05
         P1 Scattering Prod. Rate Moment      2.04140E-03    +/- 1.81010E-05
         P2 Scattering Prod. Rate Moment      -1.75626E-05   +/- 1.41071E-05
         P3 Scattering Prod. Rate Moment      4.29009E-06    +/- 1.17352E-05
         Y0,0 Scattering Prod. Rate Moment    9.69702E-02    +/- 3.66999E-05
         Y1,-1 Scattering Prod. Rate Moment   -1.11426E-07   +/- 1.04368E-05
         Y1,0 Scattering Prod. Rate Moment    -4.61370E-06   +/- 1.05499E-05
         Y1,1 Scattering Prod. Rate Moment    3.01454E-06    +/- 1.02722E-05
         Y2,-2 Scattering Prod. Rate Moment   -6.61917E-06   +/- 6.15927E-06
         Y2,-1 Scattering Prod. Rate Moment   2.84216E-06    +/- 6.35800E-06
         Y2,0 Scattering Prod. Rate Moment    -4.32534E-06   +/- 6.34661E-06
         Y2,1 Scattering Prod. Rate Moment    4.48289E-06    +/- 6.31125E-06
         Y2,2 Scattering Prod. Rate Moment    -3.69391E-07   +/- 6.10441E-06
         Y3,-3 Scattering Prod. Rate Moment   4.23034E-06    +/- 4.39387E-06
         Y3,-2 Scattering Prod. Rate Moment   3.30435E-07    +/- 4.54339E-06
         Y3,-1 Scattering Prod. Rate Moment   -2.51459E-06   +/- 4.47673E-06
         Y3,0 Scattering Prod. Rate Moment    -4.27525E-06   +/- 4.48611E-06
         Y3,1 Scattering Prod. Rate Moment    2.37806E-06    +/- 4.41153E-06
         Y3,2 Scattering Prod. Rate Moment    -1.15643E-05   +/- 4.52506E-06
         Y3,3 Scattering Prod. Rate Moment    -1.57392E-06   +/- 4.37423E-06
     Outgoing Energy [1.01200E-04, 5.00000E-02)
       Total Material
         P0 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P1 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P2 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P3 Scattering Prod. Rate Moment      0.0            +/- 0.0
         Y0,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y1,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y1,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y2,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y2,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,-3 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-2 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,-1 Scattering Prod. Rate Moment   0.0            +/- 0.0
         Y3,0 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,1 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,2 Scattering Prod. Rate Moment    0.0            +/- 0.0
         Y3,3 Scattering Prod. Rate Moment    0.0            +/- 0.0
     Outgoing Energy [5.00000E-02, 20.0000)
       Total Material
         P0 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P1 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P2 Scattering Prod. Rate Moment      0.0            +/- 0.0
         P3 Scattering Prod. Rate Moment      0.0            +/- 0.0
